date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:26	96660/96660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2009:54:26%20GMT	https://maharashtralottery.club/public/assests/images/p1.jpg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/p1.jpg	(from https://maharashtralottery.club/)
15:24:26	66815/66815	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2009:54:27%20GMT	https://maharashtralottery.club/public/assests/images/p2.jpg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/p2.jpg	(from https://maharashtralottery.club/)
15:24:27	61249/61249	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2009:54:27%20GMT	https://maharashtralottery.club/public/assests/images/p3.jpg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/p3.jpg	(from https://maharashtralottery.club/)
15:24:27	81773/81773	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2009:54:27%20GMT	https://maharashtralottery.club/public/assests/images/p4.jpg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/p4.jpg	(from https://maharashtralottery.club/)
15:24:27	24142/24142	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:27%20GMT	https://maharashtralottery.club/result	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/result.html	(from https://maharashtralottery.club/)
15:24:28	51456/51456	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Dec%202024%2009:54:28%20GMT	https://maharashtralottery.club/public/assests/images/home.png	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/home.png	(from https://maharashtralottery.club/)
15:24:29	15431/15431	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:29%20GMT	https://maharashtralottery.club/contact-us	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/contact-us.html	(from https://maharashtralottery.club/)
15:24:29	205313/205313	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Dec%202024%2009:54:29%20GMT	https://maharashtralottery.club/public/assests/images/result.png	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/result.png	(from https://maharashtralottery.club/)
15:24:29	81089/81089	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Dec%202024%2009:54:29%20GMT	https://maharashtralottery.club/public/assests/images/contactus.png	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/contactus.png	(from https://maharashtralottery.club/)
15:24:29	1175242/1175242	---M--	200	added ('OK')	image/gif	etag:%2211eeca-643bec04-86ab978f885bfe21;;;%22	https://maharashtralottery.club/public/assests/images/casino.gif	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/images/casino.gif	(from https://maharashtralottery.club/)
15:24:29	9028/9028	---M-Z	200	added ('OK')	application/x-javascript	etag:%222344-643b86ac-baf8d80b3e3a2fc1;gz%22	https://maharashtralottery.club/public/assests/vendor/jquery/jquery.waypoints.min.js	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/vendor/jquery/jquery.waypoints.min.js	(from https://maharashtralottery.club/)
